date,hour,day_of_week,day_name,month,hospital,county,department,wait_time_mins,satisfaction_score,is_weekend
2023-08-01,8,1,Tuesday,8,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,72,3,0
2024-11-07,8,3,Thursday,11,Kenyatta National Hospital,Nairobi,General Surgery,184,3,0
2024-11-20,8,2,Wednesday,11,Kenyatta National Hospital,Nairobi,Pediatrics,117,3,0
2023-04-18,8,1,Tuesday,4,Pumwani Maternity Hospital,Nairobi,Outpatient,112,2,0
2024-09-24,14,1,Tuesday,9,Moi Teaching & Referral Hospital,Eldoret,Maternity,44,5,0
2023-12-18,13,0,Monday,12,Coast General Hospital,Mombasa,Pediatrics,157,1,0
2023-07-22,17,5,Saturday,7,Pumwani Maternity Hospital,Nairobi,Outpatient,22,5,1
2024-08-08,9,3,Thursday,8,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,73,2,0
2024-07-03,6,2,Wednesday,7,Pumwani Maternity Hospital,Nairobi,Pediatrics,17,5,0
2024-06-17,8,0,Monday,6,Mama Lucy Kibaki Hospital,Nairobi,Maternity,141,1,0
2023-04-03,9,0,Monday,4,Coast General Hospital,Mombasa,Pediatrics,200,3,0
2024-06-21,8,4,Friday,6,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,184,3,0
2024-11-11,10,0,Monday,11,Pumwani Maternity Hospital,Nairobi,Maternity,141,3,0
2023-10-21,10,5,Saturday,10,Kenyatta National Hospital,Nairobi,General Surgery,49,3,1
2024-12-18,15,2,Wednesday,12,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,53,3,0
2024-11-01,6,4,Friday,11,Pumwani Maternity Hospital,Nairobi,General Surgery,31,5,0
2023-12-20,8,2,Wednesday,12,Coast General Hospital,Mombasa,Pediatrics,115,2,0
2023-04-10,9,0,Monday,4,Moi Teaching & Referral Hospital,Eldoret,Outpatient,240,1,0
2023-10-10,9,1,Tuesday,10,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,162,2,0
2024-07-06,10,5,Saturday,7,Mama Lucy Kibaki Hospital,Nairobi,Maternity,49,3,1
2023-01-28,9,5,Saturday,1,Kenyatta National Hospital,Nairobi,Maternity,64,2,1
2023-05-25,19,3,Thursday,5,Kenyatta National Hospital,Nairobi,Pediatrics,23,4,0
2024-01-06,13,5,Saturday,1,Moi Teaching & Referral Hospital,Eldoret,Maternity,49,5,1
2024-05-21,9,1,Tuesday,5,Pumwani Maternity Hospital,Nairobi,General Surgery,300,3,0
2023-03-04,11,5,Saturday,3,Kenyatta National Hospital,Nairobi,Pediatrics,49,4,1
2024-08-27,7,1,Tuesday,8,Pumwani Maternity Hospital,Nairobi,Maternity,45,3,0
2023-10-16,12,0,Monday,10,Kenyatta National Hospital,Nairobi,Casualty/Emergency,86,3,0
2023-09-25,17,0,Monday,9,Pumwani Maternity Hospital,Nairobi,Outpatient,45,3,0
2024-12-19,14,3,Thursday,12,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,92,2,0
2023-03-02,8,3,Thursday,3,Coast General Hospital,Mombasa,Casualty/Emergency,38,4,0
2024-05-23,12,3,Thursday,5,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,42,4,0
2023-11-12,13,6,Sunday,11,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,33,5,1
2024-11-24,14,6,Sunday,11,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,8,5,1
2024-03-11,15,0,Monday,3,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,15,5,0
2023-04-19,8,2,Wednesday,4,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,78,3,0
2023-01-03,8,1,Tuesday,1,Coast General Hospital,Mombasa,Outpatient,192,1,0
2024-06-10,8,0,Monday,6,Pumwani Maternity Hospital,Nairobi,Outpatient,240,3,0
2024-02-27,12,1,Tuesday,2,Kenyatta National Hospital,Nairobi,Pediatrics,106,3,0
2023-10-10,14,1,Tuesday,10,Kenyatta National Hospital,Nairobi,Pediatrics,92,2,0
2024-03-09,11,5,Saturday,3,Coast General Hospital,Mombasa,Outpatient,35,5,1
2023-04-10,15,0,Monday,4,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,135,1,0
2023-06-01,12,3,Thursday,6,Kenyatta National Hospital,Nairobi,Casualty/Emergency,28,4,0
2024-04-19,8,4,Friday,4,Coast General Hospital,Mombasa,Outpatient,240,2,0
2024-04-08,8,0,Monday,4,Kenyatta National Hospital,Nairobi,Pediatrics,200,3,0
2023-08-23,10,2,Wednesday,8,Kenyatta National Hospital,Nairobi,Casualty/Emergency,38,4,0
2024-06-27,17,3,Thursday,6,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,14,4,0
2024-02-15,9,3,Thursday,2,Pumwani Maternity Hospital,Nairobi,Outpatient,157,1,0
2024-08-01,11,3,Thursday,8,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,144,3,0
2024-11-23,10,5,Saturday,11,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,79,4,1
2023-09-17,11,6,Sunday,9,Pumwani Maternity Hospital,Nairobi,Outpatient,30,5,1
2023-01-06,10,4,Friday,1,Pumwani Maternity Hospital,Nairobi,General Surgery,197,2,0
2023-06-10,15,5,Saturday,6,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,25,5,1
2024-02-08,11,3,Thursday,2,Pumwani Maternity Hospital,Nairobi,Outpatient,118,3,0
2024-08-22,8,3,Thursday,8,Pumwani Maternity Hospital,Nairobi,Maternity,106,4,0
2024-05-01,7,2,Wednesday,5,Kenyatta National Hospital,Nairobi,Casualty/Emergency,13,5,0
2024-02-29,10,3,Thursday,2,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,61,4,0
2024-08-26,7,0,Monday,8,Kenyatta National Hospital,Nairobi,Outpatient,94,2,0
2024-04-02,12,1,Tuesday,4,Moi Teaching & Referral Hospital,Eldoret,Outpatient,49,4,0
2023-02-08,7,2,Wednesday,2,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,92,2,0
2024-07-10,14,2,Wednesday,7,Coast General Hospital,Mombasa,Outpatient,119,4,0
2024-07-30,14,1,Tuesday,7,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,142,1,0
2023-11-19,9,6,Sunday,11,Kenyatta National Hospital,Nairobi,Casualty/Emergency,10,4,1
2023-02-13,9,0,Monday,2,Coast General Hospital,Mombasa,General Surgery,300,1,0
2024-08-26,9,0,Monday,8,Coast General Hospital,Mombasa,Pediatrics,200,2,0
2024-09-12,12,3,Thursday,9,Moi Teaching & Referral Hospital,Eldoret,Maternity,71,4,0
2023-03-08,9,2,Wednesday,3,Coast General Hospital,Mombasa,Pediatrics,118,4,0
2023-05-04,15,3,Thursday,5,Moi Teaching & Referral Hospital,Eldoret,General Surgery,129,3,0
2023-10-27,8,4,Friday,10,Moi Teaching & Referral Hospital,Eldoret,Outpatient,240,1,0
2023-08-10,11,3,Thursday,8,Kenyatta National Hospital,Nairobi,Pediatrics,113,3,0
2024-08-07,9,2,Wednesday,8,Pumwani Maternity Hospital,Nairobi,Maternity,61,3,0
2024-03-23,9,5,Saturday,3,Coast General Hospital,Mombasa,General Surgery,152,3,1
2023-10-24,12,1,Tuesday,10,Kenyatta National Hospital,Nairobi,General Surgery,225,2,0
2023-01-16,8,0,Monday,1,Mama Lucy Kibaki Hospital,Nairobi,Maternity,180,2,0
2024-11-07,8,3,Thursday,11,Pumwani Maternity Hospital,Nairobi,Pediatrics,71,2,0
2024-06-11,11,1,Tuesday,6,Coast General Hospital,Mombasa,Maternity,97,2,0
2023-04-02,10,6,Sunday,4,Pumwani Maternity Hospital,Nairobi,Outpatient,20,5,1
2023-04-08,15,5,Saturday,4,Coast General Hospital,Mombasa,Outpatient,49,3,1
2024-01-14,13,6,Sunday,1,Coast General Hospital,Mombasa,General Surgery,32,5,1
2024-09-01,11,6,Sunday,9,Coast General Hospital,Mombasa,Pediatrics,38,3,1
2023-04-25,8,1,Tuesday,4,Moi Teaching & Referral Hospital,Eldoret,Outpatient,116,4,0
2024-07-04,11,3,Thursday,7,Coast General Hospital,Mombasa,Casualty/Emergency,22,4,0
2023-03-14,18,1,Tuesday,3,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,10,5,0
2024-07-01,8,0,Monday,7,Kenyatta National Hospital,Nairobi,Pediatrics,73,3,0
2024-06-18,11,1,Tuesday,6,Pumwani Maternity Hospital,Nairobi,General Surgery,222,2,0
2024-06-03,10,0,Monday,6,Kenyatta National Hospital,Nairobi,General Surgery,120,1,0
2023-03-05,15,6,Sunday,3,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,30,3,1
2024-03-04,11,0,Monday,3,Moi Teaching & Referral Hospital,Eldoret,Outpatient,73,2,0
2023-07-13,10,3,Thursday,7,Kenyatta National Hospital,Nairobi,Casualty/Emergency,50,5,0
2024-02-17,8,5,Saturday,2,Kenyatta National Hospital,Nairobi,Maternity,64,4,1
2024-05-26,13,6,Sunday,5,Coast General Hospital,Mombasa,Casualty/Emergency,12,4,1
2024-09-06,13,4,Friday,9,Coast General Hospital,Mombasa,General Surgery,153,1,0
2024-04-19,14,4,Friday,4,Moi Teaching & Referral Hospital,Eldoret,General Surgery,182,3,0
2024-05-03,13,4,Friday,5,Kenyatta National Hospital,Nairobi,Casualty/Emergency,60,2,0
2024-08-25,10,6,Sunday,8,Kenyatta National Hospital,Nairobi,Casualty/Emergency,15,4,1
2024-08-17,10,5,Saturday,8,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,35,3,1
2024-05-21,16,1,Tuesday,5,Pumwani Maternity Hospital,Nairobi,Maternity,59,4,0
2023-10-18,13,2,Wednesday,10,Coast General Hospital,Mombasa,General Surgery,30,3,0
2023-12-08,14,4,Friday,12,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,112,3,0
2024-08-17,15,5,Saturday,8,Moi Teaching & Referral Hospital,Eldoret,Maternity,23,5,1
2024-10-17,7,3,Thursday,10,Coast General Hospital,Mombasa,Pediatrics,51,5,0
2024-10-17,9,3,Thursday,10,Coast General Hospital,Mombasa,Pediatrics,135,2,0
2024-07-13,9,5,Saturday,7,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,62,3,1
2023-01-27,9,4,Friday,1,Coast General Hospital,Mombasa,Casualty/Emergency,59,3,0
2023-03-08,11,2,Wednesday,3,Pumwani Maternity Hospital,Nairobi,General Surgery,137,2,0
2023-04-15,10,5,Saturday,4,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,27,4,1
2024-10-07,10,0,Monday,10,Coast General Hospital,Mombasa,General Surgery,261,1,0
2023-01-01,11,6,Sunday,1,Coast General Hospital,Mombasa,Maternity,16,5,1
2024-07-01,10,0,Monday,7,Coast General Hospital,Mombasa,Maternity,180,3,0
2023-02-12,16,6,Sunday,2,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,5,5,1
2024-05-06,8,0,Monday,5,Coast General Hospital,Mombasa,Pediatrics,175,3,0
2024-08-12,8,0,Monday,8,Kenyatta National Hospital,Nairobi,General Surgery,300,1,0
2023-04-02,9,6,Sunday,4,Pumwani Maternity Hospital,Nairobi,Outpatient,23,4,1
2024-01-02,13,1,Tuesday,1,Coast General Hospital,Mombasa,Maternity,40,3,0
2024-02-22,8,3,Thursday,2,Pumwani Maternity Hospital,Nairobi,Pediatrics,133,3,0
2024-02-22,16,3,Thursday,2,Mama Lucy Kibaki Hospital,Nairobi,Maternity,34,3,0
2023-02-14,16,1,Tuesday,2,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,91,4,0
2023-04-07,10,4,Friday,4,Kenyatta National Hospital,Nairobi,Maternity,97,3,0
2023-10-13,14,4,Friday,10,Moi Teaching & Referral Hospital,Eldoret,Maternity,84,3,0
2023-05-08,13,0,Monday,5,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,111,4,0
2023-02-02,16,3,Thursday,2,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,31,3,0
2024-08-03,10,5,Saturday,8,Kenyatta National Hospital,Nairobi,Pediatrics,74,4,1
2024-05-10,16,4,Friday,5,Kenyatta National Hospital,Nairobi,General Surgery,66,2,0
2024-12-17,9,1,Tuesday,12,Coast General Hospital,Mombasa,General Surgery,164,3,0
2024-10-07,7,0,Monday,10,Coast General Hospital,Mombasa,Outpatient,20,5,0
2024-04-17,15,2,Wednesday,4,Pumwani Maternity Hospital,Nairobi,Outpatient,53,4,0
2023-03-23,11,3,Thursday,3,Moi Teaching & Referral Hospital,Eldoret,General Surgery,200,1,0
2023-08-20,15,6,Sunday,8,Coast General Hospital,Mombasa,Maternity,16,5,1
2024-10-03,10,3,Thursday,10,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,177,2,0
2024-09-23,13,0,Monday,9,Coast General Hospital,Mombasa,Maternity,128,3,0
2024-08-18,10,6,Sunday,8,Coast General Hospital,Mombasa,General Surgery,37,4,1
2023-11-16,17,3,Thursday,11,Moi Teaching & Referral Hospital,Eldoret,General Surgery,64,3,0
2024-12-06,16,4,Friday,12,Kenyatta National Hospital,Nairobi,Casualty/Emergency,41,4,0
2024-08-25,9,6,Sunday,8,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,20,4,1
2023-05-08,13,0,Monday,5,Coast General Hospital,Mombasa,Maternity,141,1,0
2024-12-04,14,2,Wednesday,12,Mama Lucy Kibaki Hospital,Nairobi,Maternity,73,4,0
2024-01-26,16,4,Friday,1,Kenyatta National Hospital,Nairobi,Casualty/Emergency,29,4,0
2023-03-14,11,1,Tuesday,3,Moi Teaching & Referral Hospital,Eldoret,Outpatient,164,1,0
2024-09-02,12,0,Monday,9,Coast General Hospital,Mombasa,Pediatrics,200,1,0
2024-03-07,10,3,Thursday,3,Moi Teaching & Referral Hospital,Eldoret,Maternity,92,2,0
2024-06-11,12,1,Tuesday,6,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,49,5,0
2023-02-27,10,0,Monday,2,Kenyatta National Hospital,Nairobi,Outpatient,184,1,0
2024-08-31,13,5,Saturday,8,Coast General Hospital,Mombasa,Casualty/Emergency,23,4,1
2023-11-02,12,3,Thursday,11,Coast General Hospital,Mombasa,Casualty/Emergency,43,3,0
2023-02-18,9,5,Saturday,2,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,71,4,1
2023-10-08,14,6,Sunday,10,Coast General Hospital,Mombasa,General Surgery,30,4,1
2024-03-17,11,6,Sunday,3,Kenyatta National Hospital,Nairobi,Casualty/Emergency,12,5,1
2023-09-26,8,1,Tuesday,9,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,84,3,0
2024-01-08,11,0,Monday,1,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,85,4,0
2023-01-30,12,0,Monday,1,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,81,2,0
2023-07-16,14,6,Sunday,7,Coast General Hospital,Mombasa,Outpatient,24,5,1
2023-05-14,9,6,Sunday,5,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,19,5,1
2024-01-26,14,4,Friday,1,Pumwani Maternity Hospital,Nairobi,Pediatrics,124,2,0
2024-12-18,9,2,Wednesday,12,Kenyatta National Hospital,Nairobi,Pediatrics,80,4,0
2023-12-09,12,5,Saturday,12,Mama Lucy Kibaki Hospital,Nairobi,Maternity,35,3,1
2023-01-10,13,1,Tuesday,1,Moi Teaching & Referral Hospital,Eldoret,Maternity,63,2,0
2023-05-02,9,1,Tuesday,5,Mama Lucy Kibaki Hospital,Nairobi,Maternity,102,3,0
2024-03-14,18,3,Thursday,3,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,22,5,0
2024-02-15,8,3,Thursday,2,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,188,1,0
2024-02-04,7,6,Sunday,2,Kenyatta National Hospital,Nairobi,Maternity,10,5,1
2024-12-27,18,4,Friday,12,Kenyatta National Hospital,Nairobi,Casualty/Emergency,17,5,0
2024-06-30,15,6,Sunday,6,Moi Teaching & Referral Hospital,Eldoret,Outpatient,24,4,1
2024-07-03,6,2,Wednesday,7,Moi Teaching & Referral Hospital,Eldoret,General Surgery,30,5,0
2024-02-10,11,5,Saturday,2,Moi Teaching & Referral Hospital,Eldoret,General Surgery,41,3,1
2023-07-20,16,3,Thursday,7,Pumwani Maternity Hospital,Nairobi,General Surgery,82,4,0
2024-01-02,11,1,Tuesday,1,Kenyatta National Hospital,Nairobi,Casualty/Emergency,45,4,0
2023-05-19,19,4,Friday,5,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,10,4,0
2024-10-15,15,1,Tuesday,10,Kenyatta National Hospital,Nairobi,Maternity,58,5,0
2023-04-24,16,0,Monday,4,Kenyatta National Hospital,Nairobi,Maternity,28,5,0
2023-08-23,14,2,Wednesday,8,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,29,4,0
2024-03-16,10,5,Saturday,3,Coast General Hospital,Mombasa,Pediatrics,53,5,1
2023-02-19,11,6,Sunday,2,Mama Lucy Kibaki Hospital,Nairobi,Maternity,23,5,1
2023-09-29,17,4,Friday,9,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,18,4,0
2023-05-07,13,6,Sunday,5,Pumwani Maternity Hospital,Nairobi,General Surgery,58,4,1
2023-09-17,10,6,Sunday,9,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,20,4,1
2024-11-23,17,5,Saturday,11,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,12,5,1
2023-10-20,13,4,Friday,10,Mama Lucy Kibaki Hospital,Nairobi,Maternity,96,2,0
2023-03-20,8,0,Monday,3,Pumwani Maternity Hospital,Nairobi,Maternity,180,3,0
2024-04-03,9,2,Wednesday,4,Coast General Hospital,Mombasa,General Surgery,184,3,0
2024-05-18,13,5,Saturday,5,Coast General Hospital,Mombasa,Outpatient,78,3,1
2024-03-24,16,6,Sunday,3,Moi Teaching & Referral Hospital,Eldoret,Maternity,10,4,1
2024-11-11,9,0,Monday,11,Pumwani Maternity Hospital,Nairobi,Pediatrics,150,1,0
2023-02-01,9,2,Wednesday,2,Coast General Hospital,Mombasa,General Surgery,256,2,0
2024-12-02,8,0,Monday,12,Kenyatta National Hospital,Nairobi,Pediatrics,173,2,0
2023-01-13,13,4,Friday,1,Kenyatta National Hospital,Nairobi,Outpatient,165,3,0
2024-02-01,18,3,Thursday,2,Kenyatta National Hospital,Nairobi,Casualty/Emergency,13,5,0
2024-10-12,9,5,Saturday,10,Moi Teaching & Referral Hospital,Eldoret,General Surgery,74,2,1
2023-11-29,14,2,Wednesday,11,Coast General Hospital,Mombasa,Maternity,67,3,0
2024-10-01,16,1,Tuesday,10,Mama Lucy Kibaki Hospital,Nairobi,Maternity,41,4,0
2023-01-13,7,4,Friday,1,Kenyatta National Hospital,Nairobi,General Surgery,88,2,0
2024-02-10,11,5,Saturday,2,Coast General Hospital,Mombasa,Casualty/Emergency,23,4,1
2024-03-11,10,0,Monday,3,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,50,4,0
2023-09-18,16,0,Monday,9,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,32,4,0
2024-03-13,7,2,Wednesday,3,Coast General Hospital,Mombasa,Maternity,40,5,0
2024-01-06,13,5,Saturday,1,Moi Teaching & Referral Hospital,Eldoret,General Surgery,98,4,1
2023-08-11,11,4,Friday,8,Coast General Hospital,Mombasa,Outpatient,152,1,0
2024-10-19,13,5,Saturday,10,Mama Lucy Kibaki Hospital,Nairobi,Maternity,41,5,1
2024-09-02,8,0,Monday,9,Coast General Hospital,Mombasa,Pediatrics,164,3,0
2024-06-08,13,5,Saturday,6,Coast General Hospital,Mombasa,Pediatrics,68,4,1
2024-08-04,12,6,Sunday,8,Coast General Hospital,Mombasa,General Surgery,30,5,1
2023-06-08,16,3,Thursday,6,Coast General Hospital,Mombasa,Outpatient,69,3,0
2023-11-19,11,6,Sunday,11,Pumwani Maternity Hospital,Nairobi,Pediatrics,32,3,1
2023-10-08,15,6,Sunday,10,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,6,5,1
2023-08-27,7,6,Sunday,8,Kenyatta National Hospital,Nairobi,General Surgery,30,5,1
2024-01-26,14,4,Friday,1,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,29,4,0
2023-07-28,15,4,Friday,7,Pumwani Maternity Hospital,Nairobi,General Surgery,222,2,0
2023-06-16,11,4,Friday,6,Pumwani Maternity Hospital,Nairobi,General Surgery,184,1,0
2023-06-04,18,6,Sunday,6,Coast General Hospital,Mombasa,Pediatrics,15,4,1
2024-02-06,16,1,Tuesday,2,Pumwani Maternity Hospital,Nairobi,General Surgery,43,3,0
2023-06-26,11,0,Monday,6,Coast General Hospital,Mombasa,Outpatient,167,3,0
2024-08-14,12,2,Wednesday,8,Pumwani Maternity Hospital,Nairobi,Maternity,37,3,0
2023-05-05,7,4,Friday,5,Kenyatta National Hospital,Nairobi,Outpatient,56,3,0
2023-08-24,9,3,Thursday,8,Kenyatta National Hospital,Nairobi,Outpatient,155,1,0
2024-12-09,11,0,Monday,12,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,200,2,0
2023-04-28,7,4,Friday,4,Kenyatta National Hospital,Nairobi,General Surgery,97,4,0
2024-09-03,13,1,Tuesday,9,Coast General Hospital,Mombasa,Pediatrics,123,3,0
2024-01-31,8,2,Wednesday,1,Coast General Hospital,Mombasa,Outpatient,72,3,0
2023-07-13,10,3,Thursday,7,Kenyatta National Hospital,Nairobi,Casualty/Emergency,40,3,0
2023-08-29,16,1,Tuesday,8,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,45,5,0
2023-09-07,13,3,Thursday,9,Kenyatta National Hospital,Nairobi,General Surgery,121,3,0
2023-02-18,14,5,Saturday,2,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,64,4,1
2024-10-18,8,4,Friday,10,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,62,3,0
2024-08-25,10,6,Sunday,8,Kenyatta National Hospital,Nairobi,Outpatient,35,3,1
2023-07-23,14,6,Sunday,7,Kenyatta National Hospital,Nairobi,Pediatrics,28,5,1
2023-07-06,6,3,Thursday,7,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,10,5,0
2024-03-24,15,6,Sunday,3,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,20,4,1
2024-03-22,11,4,Friday,3,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,114,3,0
2023-04-05,8,2,Wednesday,4,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,41,4,0
2023-03-30,14,3,Thursday,3,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,44,3,0
2024-04-02,12,1,Tuesday,4,Kenyatta National Hospital,Nairobi,Pediatrics,119,4,0
2024-08-28,9,2,Wednesday,8,Coast General Hospital,Mombasa,Pediatrics,112,2,0
2024-06-19,13,2,Wednesday,6,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,153,1,0
2024-03-16,10,5,Saturday,3,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,41,5,1
2023-05-25,10,3,Thursday,5,Coast General Hospital,Mombasa,General Surgery,211,3,0
2024-02-19,8,0,Monday,2,Coast General Hospital,Mombasa,Pediatrics,196,1,0
2024-06-24,9,0,Monday,6,Moi Teaching & Referral Hospital,Eldoret,General Surgery,195,3,0
2024-06-16,16,6,Sunday,6,Coast General Hospital,Mombasa,Outpatient,20,5,1
2024-06-25,19,1,Tuesday,6,Moi Teaching & Referral Hospital,Eldoret,General Surgery,33,3,0
2024-01-08,7,0,Monday,1,Coast General Hospital,Mombasa,Pediatrics,69,2,0
2024-01-07,11,6,Sunday,1,Kenyatta National Hospital,Nairobi,General Surgery,32,4,1
2024-01-22,7,0,Monday,1,Coast General Hospital,Mombasa,Maternity,61,2,0
2023-01-23,17,0,Monday,1,Pumwani Maternity Hospital,Nairobi,Pediatrics,61,4,0
2024-01-03,11,2,Wednesday,1,Coast General Hospital,Mombasa,General Surgery,173,3,0
2023-07-11,10,1,Tuesday,7,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,170,3,0
2023-01-06,14,4,Friday,1,Coast General Hospital,Mombasa,Casualty/Emergency,41,3,0
2023-03-16,14,3,Thursday,3,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,52,5,0
2023-11-18,18,5,Saturday,11,Kenyatta National Hospital,Nairobi,Pediatrics,15,5,1
2024-04-12,9,4,Friday,4,Kenyatta National Hospital,Nairobi,Maternity,166,2,0
2023-10-31,10,1,Tuesday,10,Pumwani Maternity Hospital,Nairobi,Outpatient,142,1,0
2024-07-08,13,0,Monday,7,Coast General Hospital,Mombasa,Maternity,104,3,0
2023-04-05,12,2,Wednesday,4,Coast General Hospital,Mombasa,Pediatrics,69,2,0
2024-03-22,9,4,Friday,3,Pumwani Maternity Hospital,Nairobi,Maternity,144,3,0
2024-05-03,10,4,Friday,5,Coast General Hospital,Mombasa,Outpatient,217,2,0
2023-02-24,15,4,Friday,2,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,40,4,0
2023-05-16,8,1,Tuesday,5,Coast General Hospital,Mombasa,Casualty/Emergency,26,5,0
2024-01-17,11,2,Wednesday,1,Kenyatta National Hospital,Nairobi,Casualty/Emergency,32,4,0
2024-06-01,8,5,Saturday,6,Coast General Hospital,Mombasa,Maternity,53,3,1
2024-01-11,11,3,Thursday,1,Kenyatta National Hospital,Nairobi,General Surgery,141,1,0
2023-02-20,8,0,Monday,2,Moi Teaching & Referral Hospital,Eldoret,Maternity,133,3,0
2023-12-17,10,6,Sunday,12,Kenyatta National Hospital,Nairobi,Pediatrics,38,3,1
2023-08-05,15,5,Saturday,8,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,27,4,1
2024-05-30,8,3,Thursday,5,Coast General Hospital,Mombasa,General Surgery,92,3,0
2023-10-14,6,5,Saturday,10,Kenyatta National Hospital,Nairobi,Pediatrics,15,4,1
2023-06-14,13,2,Wednesday,6,Moi Teaching & Referral Hospital,Eldoret,Maternity,55,3,0
2023-05-20,19,5,Saturday,5,Kenyatta National Hospital,Nairobi,Pediatrics,15,5,1
2023-01-07,11,5,Saturday,1,Kenyatta National Hospital,Nairobi,Casualty/Emergency,21,4,1
2023-04-04,8,1,Tuesday,4,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,173,3,0
2023-07-02,15,6,Sunday,7,Kenyatta National Hospital,Nairobi,Outpatient,21,5,1
2023-07-10,10,0,Monday,7,Kenyatta National Hospital,Nairobi,Casualty/Emergency,100,2,0
2024-03-27,7,2,Wednesday,3,Coast General Hospital,Mombasa,Maternity,44,3,0
2023-02-14,7,1,Tuesday,2,Kenyatta National Hospital,Nairobi,Pediatrics,45,5,0
2023-11-18,13,5,Saturday,11,Kenyatta National Hospital,Nairobi,Pediatrics,52,4,1
2024-12-18,15,2,Wednesday,12,Kenyatta National Hospital,Nairobi,General Surgery,79,4,0
2023-11-16,12,3,Thursday,11,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,28,4,0
2024-10-23,8,2,Wednesday,10,Coast General Hospital,Mombasa,General Surgery,118,3,0
